"TCGA.43.3920.01A"	"1397"	"0"	"0"	"2235"	"8820"	"915"	"4"	"0"	"0"	"1"	"308"	"152"	"174"	"1086"	"0"	"2579"	"14051"	"261"	"0"	"2228"	"5002"	"1331"	"74"	"0"	"214778"	"0"	"0"	"1"	"1503"	"202"	"5"	"3253"	"413"	"343"	"1716"	"3584"	"1027"	"13810"	"2211"	"20"	"496"	"2613"	"4939"	"140"	"84"	"7955"	"19754"	"2547"	"462"	"739"	"1561"	"219"	"40"	"279"	"2814"	"6019"	"1489"	"33979"	"833"	"36816"	"2898"	"3678"	"0"	"142"	"9819"	"8"	"20"	"2857"	"0"	"0"	"0"	"0"	"243"	"4438"	"1343"	"5409"	"31358"	"44"	"395"	"3777"	"201"	"0"	"22"	"481"	"193"	"261"	"958"	"0"	"441"	"3373"	"0"	"87"	"427"	"713"	"771"	"0"	"0"	"0"	"245"	"2"	"0"	"0"	"0"	"1011"	"0"	"270"	"1320"	"63"	"0"	"501"	"931"	"1042"	"1275"	"0"	"0"	"1"	"0"	"33"	"57347"	"2311"	"0"	"1225"	"1202"	"21"	"13"	"26"	"0"	"371"	"479"	"4280"	"1020"	"606"	"1001"	"774"	"0"	"34"	"414"	"9"	"575"	"586"	"485"	"112"	"378"	"6"	"144"	"0"	"1897"	"1"	"20"	"25"	"22"	"2"	"20"	"28"	"4"	"610"	"1514"	"1290"	"1909"	"0"	"0"	"1"	"0"	"0"	"1960"	"1773"	"379"	"1213"	"1392"	"245"	"167"	"4459"	"0"	"0"	"0"	"2755"	"98"	"0"	"73"	"1265"	"0"	"17"	"2"	"1587"	"11"	"934"	"4534"	"7454"	"3342"	"49"	"193"	"870"	"4725"	"665"	"4911"	"3433"	"87"	"3280"	"4665"	"3184"	"2142"	"967"	"1"	"324"	"3053"	"54"	"1622"	"576"	"11573"	"447"	"12065"	"3453"	"49"	"2202"	"0"	"2440"	"0"	"3274"	"3257"	"29373"	"5467"	"0"	"6266"	"28753"	"3554"	"625"	"1749"	"86"	"3004"	"7783"	"5812"	"0"	"230"	"7020"	"478"	"170978"	"0"	"134113"	"4163"	"6608"	"19"	"550"	"3185"	"1738"	"2372"	"181"	"2"	"17"	"2"	"843"	"5006"	"1808"	"582"	"6"	"110"	"4"	"0"	"5"	"33"	"354"	"4461"	"22"	"0"	"732"	"5538"	"362"	"1403"	"627"	"666"	"508"	"16"	"89"	"73"	"214"	"91"	"14"	"35"	"27"	"340"	"5"	"0"	"0"	"138"	"0"	"65"	"21"	"4967"	"8487"	"171758"	"4"	"106080"	"107172"	"0"	"0"	"0"	"0"	"60"	"0"	"34895"	"16760"
"TCGA.GU.A763.01A"	"10"	"2"	"0"	"116"	"2815"	"1997"	"0"	"0"	"0"	"0"	"6"	"87"	"660"	"333"	"0"	"7232"	"6844"	"1104"	"2"	"71"	"587"	"4003"	"5"	"0"	"2221"	"0"	"0"	"0"	"3137"	"5"	"1"	"1148"	"78"	"16"	"1674"	"368"	"1761"	"10722"	"1484"	"8"	"35310"	"18"	"1240"	"209"	"4"	"27442"	"2349"	"9308"	"591"	"253"	"400"	"23"	"14"	"530"	"1713"	"18653"	"6"	"1773"	"75"	"12579"	"299"	"20"	"0"	"487"	"6280"	"18"	"7"	"2655"	"0"	"0"	"0"	"0"	"1326"	"12257"	"2162"	"6940"	"8437"	"158"	"66"	"1666"	"1800"	"0"	"1"	"2368"	"232"	"35"	"793"	"0"	"145"	"2108"	"0"	"127"	"520"	"391"	"6489"	"0"	"0"	"1"	"160"	"9"	"0"	"0"	"0"	"743"	"0"	"1740"	"1898"	"0"	"0"	"0"	"217"	"4564"	"5056"	"0"	"0"	"0"	"0"	"0"	"147762"	"469"	"0"	"4013"	"23"	"14"	"2"	"18"	"0"	"15"	"1051"	"4542"	"753"	"408"	"1541"	"493"	"0"	"13"	"57"	"5"	"899"	"604"	"41"	"36"	"228"	"1"	"2"	"0"	"670"	"0"	"0"	"60"	"6"	"4"	"0"	"48"	"2"	"549"	"924"	"2652"	"333"	"0"	"0"	"0"	"0"	"0"	"5088"	"583"	"24"	"3058"	"395"	"472"	"4970"	"4294"	"0"	"0"	"0"	"904"	"0"	"0"	"19"	"406"	"0"	"0"	"0"	"722"	"0"	"435"	"3018"	"1637"	"1077"	"0"	"649"	"146"	"1589"	"29"	"1333"	"2536"	"905"	"3827"	"417"	"118"	"1720"	"911"	"0"	"107"	"314"	"11"	"2771"	"12"	"7501"	"238"	"2"	"241"	"5"	"3969"	"0"	"653"	"0"	"676"	"197"	"30622"	"2489"	"1"	"9456"	"25381"	"20778"	"305"	"1492"	"174"	"2023"	"31185"	"23816"	"0"	"127"	"4284"	"288"	"262183"	"0"	"281178"	"1168"	"1835"	"200"	"1677"	"894"	"3143"	"1580"	"523"	"0"	"5"	"1"	"7"	"1516"	"790"	"1520"	"2"	"8"	"32"	"1"	"0"	"12"	"7"	"1144"	"0"	"0"	"398"	"5826"	"26"	"153"	"2146"	"209"	"26"	"0"	"34"	"30"	"43"	"0"	"1"	"12"	"0"	"2"	"9"	"0"	"0"	"221"	"0"	"15"	"0"	"2764"	"2352"	"3555"	"7"	"3703"	"7536"	"0"	"0"	"0"	"0"	"38"	"0"	"646"	"1234"
"TCGA.V1.A9O5.06A"	"171"	"1"	"0"	"129"	"19869"	"6410"	"4"	"0"	"0"	"2"	"1060"	"1078"	"332"	"2202"	"2"	"35123"	"6364"	"439"	"0"	"1979"	"550"	"8396"	"70"	"0"	"65418"	"4"	"0"	"0"	"786"	"510"	"47"	"724"	"1527"	"457"	"1228"	"4002"	"2600"	"11775"	"3642"	"25"	"2226"	"965"	"3512"	"515"	"129"	"1137"	"11743"	"177"	"460"	"957"	"4426"	"558"	"589"	"692"	"5451"	"1054"	"114"	"11833"	"1203"	"20024"	"5025"	"614"	"6"	"4633"	"3594"	"70"	"0"	"9066"	"0"	"0"	"0"	"0"	"3484"	"32241"	"11533"	"58051"	"14324"	"406"	"777"	"9701"	"974"	"0"	"142"	"2010"	"3045"	"144"	"15419"	"1"	"669"	"12145"	"0"	"289"	"1126"	"1327"	"6442"	"1"	"24"	"150"	"1049"	"374"	"2"	"0"	"0"	"3444"	"0"	"10890"	"2520"	"7"	"0"	"77"	"3432"	"9112"	"2767"	"0"	"0"	"0"	"0"	"9"	"311807"	"1010"	"0"	"4293"	"166"	"68"	"0"	"12"	"0"	"422"	"2595"	"9386"	"1069"	"1076"	"2132"	"1589"	"5698"	"38"	"863"	"17"	"3519"	"720"	"710"	"56"	"2128"	"3"	"128"	"0"	"7668"	"0"	"184"	"7"	"10"	"32"	"4"	"102"	"11"	"620"	"1523"	"7688"	"3725"	"0"	"0"	"0"	"0"	"0"	"13083"	"863"	"5"	"2000"	"2811"	"230"	"1295"	"2645"	"0"	"0"	"0"	"856"	"213"	"0"	"81"	"277"	"0"	"0"	"0"	"2861"	"17"	"4207"	"9181"	"5884"	"2219"	"1"	"191"	"921"	"9153"	"801"	"2401"	"4186"	"853"	"7544"	"2047"	"153"	"4851"	"3996"	"2"	"237"	"295"	"43"	"6771"	"334"	"3170"	"1293"	"29"	"1430"	"149"	"7623"	"2"	"1662"	"0"	"3854"	"2"	"80483"	"4804"	"0"	"12317"	"37358"	"11642"	"905"	"3384"	"215"	"8054"	"32469"	"5103"	"892"	"487"	"6877"	"177"	"253046"	"0"	"395073"	"4071"	"8645"	"686"	"2168"	"2767"	"3561"	"1650"	"1195"	"0"	"1"	"1"	"12"	"5825"	"6784"	"101"	"65"	"183005"	"69"	"1"	"0"	"7"	"40"	"5164"	"0"	"0"	"6291"	"15873"	"198"	"1664"	"3736"	"1750"	"572"	"35"	"913"	"226"	"410"	"87"	"4"	"90"	"1"	"111"	"49"	"0"	"0"	"30"	"0"	"241"	"103"	"29950"	"34592"	"236657"	"50"	"73861"	"145520"	"0"	"0"	"0"	"0"	"3"	"0"	"24729"	"19855"
"TCGA.SU.A7E7.01A"	"26"	"1"	"0"	"179"	"25673"	"4210"	"7"	"0"	"0"	"2"	"70"	"266"	"248"	"1107"	"0"	"6955"	"6673"	"345"	"0"	"1609"	"1212"	"4268"	"60"	"0"	"12209"	"3"	"0"	"0"	"2048"	"404"	"1"	"529"	"560"	"339"	"861"	"1170"	"695"	"4276"	"899"	"13"	"4553"	"458"	"3443"	"1419"	"225"	"4891"	"6269"	"390"	"196"	"155"	"251"	"288"	"84"	"651"	"3922"	"5693"	"183"	"7717"	"563"	"19480"	"1496"	"1371"	"0"	"5576"	"1284"	"1"	"72"	"5315"	"0"	"0"	"0"	"0"	"2000"	"10974"	"3297"	"7005"	"4151"	"450"	"419"	"5538"	"1091"	"1"	"555"	"1023"	"794"	"94"	"3337"	"0"	"367"	"6831"	"0"	"267"	"2135"	"1010"	"2018"	"0"	"2"	"30"	"649"	"29"	"0"	"0"	"0"	"2116"	"0"	"3049"	"846"	"3"	"0"	"318"	"151"	"5024"	"2033"	"0"	"0"	"0"	"0"	"4"	"58843"	"151"	"0"	"3471"	"259"	"11"	"13"	"68"	"0"	"153"	"1273"	"5214"	"623"	"421"	"1743"	"397"	"19"	"12"	"448"	"61"	"944"	"102"	"1730"	"730"	"736"	"8"	"355"	"0"	"1990"	"0"	"4440"	"3"	"6"	"37"	"2"	"14"	"5"	"365"	"1231"	"4350"	"1064"	"0"	"0"	"0"	"0"	"0"	"3562"	"655"	"89"	"3385"	"4354"	"2521"	"14005"	"2612"	"0"	"0"	"0"	"247"	"2"	"0"	"190"	"359"	"0"	"0"	"0"	"943"	"23"	"1806"	"4087"	"2281"	"1710"	"0"	"78"	"1461"	"3664"	"400"	"82"	"2854"	"188"	"3232"	"590"	"130"	"3047"	"1225"	"2"	"112"	"575"	"27"	"5929"	"339"	"1682"	"5094"	"15"	"734"	"121"	"4336"	"0"	"773"	"1"	"1450"	"326"	"26507"	"1827"	"0"	"7960"	"17212"	"7173"	"911"	"1508"	"65"	"4553"	"16225"	"2279"	"10"	"130"	"3173"	"81"	"102803"	"0"	"146381"	"1888"	"5645"	"263"	"1014"	"2178"	"3471"	"1092"	"762"	"0"	"15"	"2"	"95"	"2018"	"3379"	"322"	"90"	"268181"	"28"	"3"	"2"	"17"	"40"	"2438"	"4"	"0"	"1108"	"8126"	"138"	"487"	"2454"	"749"	"127"	"9"	"140"	"172"	"346"	"60"	"2"	"87"	"10"	"591"	"10"	"0"	"0"	"74"	"0"	"361"	"169"	"10741"	"6032"	"19336"	"47"	"20642"	"18291"	"0"	"0"	"0"	"0"	"213"	"0"	"8171"	"13015"
"TCGA.D1.A0ZQ.01A"	"555"	"1"	"0"	"32"	"24874"	"3477"	"10"	"0"	"0"	"0"	"252"	"689"	"105"	"2474"	"5"	"1231"	"2812"	"69"	"0"	"1057"	"518"	"1324"	"31"	"0"	"12349"	"15"	"0"	"0"	"1186"	"486"	"2"	"366"	"261"	"199"	"631"	"316"	"540"	"2717"	"863"	"139"	"1920"	"223"	"2115"	"479"	"349"	"5004"	"2665"	"140"	"210"	"146"	"229"	"239"	"14"	"425"	"1564"	"1687"	"79"	"2309"	"183"	"14835"	"852"	"484"	"0"	"416"	"2721"	"12"	"0"	"649"	"0"	"0"	"0"	"0"	"669"	"6528"	"3382"	"3284"	"2676"	"619"	"638"	"2417"	"481"	"0"	"97"	"676"	"909"	"265"	"803"	"0"	"121"	"2260"	"0"	"174"	"527"	"279"	"1671"	"0"	"0"	"2"	"333"	"199"	"0"	"0"	"0"	"796"	"0"	"2012"	"724"	"8"	"2"	"64"	"474"	"5471"	"1233"	"0"	"0"	"0"	"0"	"0"	"30187"	"447"	"0"	"4082"	"29"	"81"	"6"	"24"	"0"	"48"	"519"	"3272"	"247"	"223"	"1159"	"72"	"1"	"6"	"105"	"6"	"581"	"231"	"4134"	"939"	"1830"	"2"	"101"	"1"	"2055"	"2"	"34"	"3"	"5"	"17"	"2"	"25"	"1"	"2129"	"766"	"1800"	"770"	"1"	"0"	"0"	"0"	"0"	"2035"	"218"	"27"	"3985"	"445"	"903"	"14213"	"1344"	"0"	"0"	"0"	"2992"	"0"	"0"	"965"	"236"	"1"	"0"	"0"	"665"	"0"	"1028"	"1646"	"979"	"864"	"3"	"777"	"277"	"1490"	"230"	"418"	"1127"	"642"	"1796"	"485"	"85"	"1969"	"801"	"0"	"97"	"255"	"10"	"5583"	"1016"	"1982"	"394"	"474"	"847"	"1567"	"1909"	"0"	"651"	"0"	"845"	"62"	"24496"	"1279"	"0"	"2232"	"9270"	"5418"	"278"	"820"	"66"	"2006"	"8803"	"1800"	"0"	"225"	"1721"	"197"	"148883"	"0"	"93923"	"802"	"1772"	"441"	"398"	"954"	"2157"	"360"	"283"	"0"	"1"	"2"	"100"	"1142"	"1622"	"191"	"9"	"45"	"17"	"2"	"1"	"3"	"6"	"1039"	"2"	"0"	"386"	"2945"	"284"	"1025"	"867"	"717"	"60"	"2"	"25"	"18"	"72"	"29"	"3"	"12"	"0"	"336"	"7"	"0"	"0"	"19"	"0"	"62"	"14"	"16025"	"10853"	"26800"	"15201"	"26160"	"32442"	"0"	"1"	"0"	"0"	"22"	"0"	"7476"	"16306"
"TCGA.HU.A4H8.01A"	"44"	"0"	"0"	"60"	"17207"	"6368"	"1"	"0"	"0"	"1"	"11"	"338"	"227"	"1284"	"0"	"11508"	"34572"	"578"	"0"	"1234"	"6813"	"3779"	"248"	"0"	"6414"	"19"	"0"	"0"	"457"	"233"	"2"	"755"	"550"	"510"	"1050"	"5256"	"769"	"5046"	"2439"	"2"	"14998"	"506"	"2712"	"367"	"272"	"40167"	"3731"	"6010"	"396"	"525"	"1912"	"486"	"275"	"150"	"4119"	"5476"	"159"	"9623"	"704"	"29773"	"1585"	"6953"	"1"	"437"	"17239"	"5"	"1"	"3542"	"6"	"0"	"0"	"0"	"875"	"15407"	"7038"	"7276"	"22566"	"436"	"591"	"2279"	"3997"	"0"	"104"	"1508"	"1723"	"38"	"1038"	"2"	"47"	"17769"	"0"	"172"	"531"	"2791"	"2362"	"0"	"0"	"3"	"499"	"559"	"0"	"0"	"0"	"3968"	"0"	"1260"	"2363"	"4"	"0"	"197"	"243"	"6016"	"2832"	"0"	"0"	"0"	"0"	"5"	"230097"	"2202"	"0"	"5611"	"76"	"50"	"0"	"16"	"5"	"136"	"2797"	"15265"	"5432"	"646"	"1087"	"34"	"426"	"23"	"398"	"11"	"1261"	"1540"	"287"	"154"	"1531"	"28"	"160"	"0"	"3344"	"2"	"62"	"8"	"46"	"172"	"0"	"18"	"13"	"1011"	"3206"	"9223"	"2317"	"0"	"0"	"0"	"0"	"0"	"4909"	"645"	"7"	"5238"	"448"	"1281"	"30039"	"5582"	"0"	"0"	"3"	"834"	"144"	"0"	"28"	"198"	"0"	"0"	"0"	"3708"	"7"	"4675"	"5359"	"4784"	"681"	"0"	"1756"	"2125"	"6494"	"450"	"1565"	"1616"	"4510"	"6289"	"1033"	"184"	"9077"	"1824"	"3"	"97"	"1295"	"60"	"4174"	"106"	"2260"	"1325"	"0"	"406"	"21"	"5340"	"0"	"997"	"1"	"4448"	"408"	"34172"	"2772"	"0"	"14179"	"44024"	"9970"	"4869"	"3536"	"59"	"14243"	"24437"	"3871"	"32"	"521"	"5906"	"987"	"306877"	"0"	"311245"	"5424"	"7408"	"617"	"1418"	"2708"	"6483"	"2261"	"1253"	"0"	"34"	"8"	"63"	"590"	"7147"	"109"	"614"	"3"	"8"	"5"	"7"	"13"	"66"	"6160"	"2"	"0"	"3394"	"13804"	"658"	"1146"	"153"	"2203"	"486"	"25"	"105"	"132"	"271"	"53"	"6"	"142"	"39"	"7"	"66"	"0"	"0"	"7"	"0"	"37"	"5"	"15277"	"18310"	"14428"	"5"	"13389"	"26642"	"0"	"0"	"0"	"0"	"82"	"0"	"9827"	"6964"
"TCGA.EE.A3J5.06A"	"20894"	"0"	"0"	"5"	"83141"	"1925"	"5"	"0"	"2"	"0"	"2965"	"418"	"261"	"1862"	"2"	"8933"	"2055"	"166"	"0"	"1165"	"630"	"5668"	"62"	"0"	"203712"	"23"	"0"	"0"	"4239"	"386"	"40"	"872"	"2219"	"662"	"934"	"5000"	"2984"	"10283"	"39929"	"3"	"132905"	"1407"	"5271"	"16082"	"1404"	"932"	"12654"	"0"	"968"	"546"	"1077"	"3645"	"6625"	"335"	"2416"	"1430"	"503"	"4913"	"1599"	"32174"	"8531"	"656"	"0"	"1055"	"7825"	"2"	"0"	"6247"	"0"	"0"	"0"	"0"	"2284"	"11853"	"14580"	"10102"	"5491"	"237"	"1100"	"3194"	"6192"	"0"	"35"	"2248"	"4103"	"5862"	"1396"	"0"	"991"	"4639"	"0"	"571"	"1381"	"1014"	"2410"	"0"	"2"	"18"	"555"	"19"	"1"	"0"	"0"	"1990"	"0"	"2560"	"1686"	"19"	"0"	"19"	"383"	"4424"	"525"	"0"	"0"	"1"	"0"	"12"	"112729"	"944"	"0"	"4404"	"214"	"19"	"1"	"14"	"0"	"492"	"894"	"10192"	"836"	"952"	"516"	"13"	"0"	"2944"	"302"	"50"	"874"	"739"	"375"	"105"	"1691"	"13"	"8"	"0"	"7833"	"0"	"8"	"12"	"106"	"27"	"0"	"26"	"0"	"578"	"1294"	"7850"	"8070"	"0"	"0"	"0"	"0"	"0"	"2601"	"2573"	"1"	"5150"	"715"	"152"	"4"	"3106"	"0"	"0"	"0"	"674"	"24"	"0"	"11"	"1288"	"0"	"0"	"0"	"848"	"7"	"1301"	"13440"	"1475"	"7354"	"0"	"1539"	"729"	"2612"	"2632"	"1986"	"2082"	"227"	"2686"	"4148"	"289"	"2767"	"2225"	"2"	"102"	"594"	"176"	"5623"	"103"	"3154"	"3482"	"0"	"1628"	"11"	"3181"	"0"	"666"	"0"	"1203"	"1"	"39194"	"9096"	"0"	"6758"	"50208"	"12388"	"21"	"1942"	"191"	"3795"	"53537"	"6876"	"0"	"1353"	"7488"	"7"	"320852"	"0"	"447095"	"3347"	"6354"	"220"	"392"	"1899"	"2113"	"486"	"1984"	"7"	"228"	"1"	"158"	"5653"	"2935"	"335"	"7"	"0"	"2"	"11"	"1"	"12"	"214"	"2196"	"0"	"0"	"614"	"13739"	"204"	"7681"	"1504"	"1395"	"1010"	"17"	"264"	"69"	"945"	"45"	"1"	"12608"	"1"	"1496"	"46"	"0"	"0"	"18"	"0"	"52"	"1"	"33797"	"19954"	"75004"	"3"	"105942"	"121517"	"0"	"0"	"0"	"0"	"7"	"0"	"34567"	"32410"
"TCGA.DD.A39W.01A"	"2"	"0"	"0"	"19"	"950521"	"5225"	"1"	"0"	"0"	"4"	"3686"	"400"	"61"	"1877"	"0"	"3406"	"22775"	"2139"	"0"	"3335"	"1571"	"3256"	"1"	"0"	"263903"	"1"	"0"	"0"	"7342"	"59"	"58"	"355"	"437"	"97"	"467"	"2599"	"624"	"3162"	"889"	"18"	"58"	"113"	"2990"	"368"	"153"	"176"	"5317"	"1"	"64"	"103"	"589"	"65"	"69"	"1554"	"1556"	"2761"	"55"	"2332"	"219"	"16549"	"886"	"0"	"0"	"2827"	"1368"	"0"	"0"	"1878"	"0"	"0"	"0"	"0"	"804"	"3707"	"3434"	"6031"	"1809"	"116"	"696"	"574"	"940"	"0"	"3"	"983"	"441"	"13"	"455"	"0"	"52"	"1910"	"0"	"1253"	"1885"	"969"	"995"	"0"	"0"	"1"	"327"	"6"	"0"	"0"	"0"	"1189"	"0"	"1643"	"480"	"2"	"0"	"25"	"293"	"5231"	"26279"	"0"	"0"	"0"	"0"	"0"	"32964"	"58"	"0"	"2194"	"43"	"36"	"0"	"3"	"0"	"36"	"417"	"4756"	"241"	"73"	"167"	"1"	"15"	"0"	"2"	"408"	"1117"	"157"	"55"	"15"	"1538"	"4"	"5"	"0"	"1565"	"0"	"1"	"14"	"8"	"0"	"975"	"2"	"4"	"2375"	"837"	"4792"	"724"	"0"	"0"	"0"	"0"	"0"	"1154"	"1148"	"4"	"3789"	"2265"	"735"	"1"	"2005"	"0"	"0"	"0"	"67"	"0"	"0"	"0"	"58"	"0"	"0"	"0"	"349"	"2"	"878"	"8192"	"3147"	"1186"	"0"	"14"	"337"	"2093"	"147"	"44"	"1135"	"6"	"2130"	"496"	"22"	"2824"	"574"	"0"	"1"	"368"	"11"	"2289"	"661"	"1299"	"2618"	"0"	"1206"	"10047"	"2727"	"0"	"695"	"0"	"1075"	"7"	"15677"	"1386"	"0"	"3272"	"8861"	"4152"	"3"	"2511"	"49"	"2587"	"7931"	"1263"	"0"	"184"	"3084"	"3722"	"61031"	"0"	"50658"	"851"	"4246"	"356"	"2"	"1321"	"663"	"393"	"1626"	"0"	"0"	"0"	"0"	"7136"	"1828"	"50"	"0"	"0"	"2763"	"8"	"0"	"7"	"23"	"832"	"0"	"0"	"1733"	"3037"	"4"	"341"	"18"	"591"	"100"	"1"	"55"	"55"	"35"	"7"	"0"	"1"	"0"	"0"	"27"	"0"	"0"	"3"	"0"	"21"	"4"	"3766"	"3949"	"2327"	"3024"	"2409"	"3359"	"0"	"0"	"0"	"0"	"5"	"0"	"1028"	"1250"
"TCGA.09.1662.01A"	"241"	"12"	"0"	"406"	"21130"	"5141"	"0"	"0"	"1"	"1"	"15036"	"450"	"583"	"1424"	"1"	"15271"	"2178"	"1371"	"0"	"1068"	"605"	"7911"	"107"	"0"	"74679"	"14"	"9"	"43"	"1650"	"1306"	"45"	"831"	"1428"	"1431"	"942"	"4620"	"1135"	"18318"	"4382"	"73"	"24450"	"889"	"4105"	"1348"	"1112"	"127333"	"10901"	"2851"	"740"	"396"	"1121"	"773"	"1337"	"669"	"529"	"1146"	"838"	"5201"	"1525"	"23303"	"11224"	"5330"	"0"	"616"	"7376"	"22"	"0"	"5045"	"1"	"0"	"0"	"0"	"1217"	"27544"	"5900"	"18150"	"6153"	"174"	"1279"	"4089"	"981"	"0"	"17"	"1443"	"20257"	"65"	"5778"	"0"	"180"	"10008"	"0"	"171"	"775"	"3469"	"2728"	"0"	"7"	"58"	"752"	"11"	"1"	"0"	"0"	"1994"	"0"	"5063"	"2674"	"23"	"0"	"173"	"677"	"15656"	"1987"	"0"	"0"	"0"	"0"	"4"	"291610"	"1700"	"0"	"6996"	"235"	"152"	"0"	"11"	"3"	"199"	"1067"	"11289"	"497"	"1349"	"2588"	"549"	"0"	"9"	"488"	"37"	"2227"	"1719"	"10482"	"227"	"949"	"4"	"106"	"0"	"837"	"0"	"0"	"29"	"69"	"59"	"10"	"5"	"3"	"1762"	"1716"	"4093"	"5768"	"0"	"11"	"0"	"0"	"0"	"9363"	"455"	"64"	"2746"	"1725"	"6112"	"7822"	"3718"	"0"	"0"	"0"	"862"	"4"	"0"	"3242"	"473"	"0"	"0"	"0"	"1007"	"17"	"2256"	"6608"	"6532"	"666"	"16"	"243"	"3415"	"3583"	"776"	"7184"	"1657"	"6471"	"6112"	"5201"	"382"	"7039"	"1804"	"0"	"501"	"1418"	"84"	"2437"	"385"	"1527"	"3817"	"2"	"2377"	"323"	"7437"	"0"	"648"	"0"	"912"	"27"	"44161"	"3273"	"0"	"21591"	"45701"	"12210"	"11"	"3615"	"198"	"7767"	"42068"	"9431"	"33"	"475"	"7170"	"1055"	"309644"	"0"	"340074"	"6655"	"5798"	"259"	"983"	"2341"	"8412"	"1423"	"1388"	"0"	"36"	"8"	"46"	"4126"	"4321"	"98"	"30"	"2"	"6"	"4"	"1"	"78"	"99"	"3229"	"0"	"0"	"2124"	"14424"	"1065"	"1246"	"3454"	"762"	"1122"	"5"	"221"	"131"	"595"	"60"	"6"	"6023"	"2"	"540"	"26"	"0"	"0"	"90"	"0"	"112"	"12"	"30210"	"18533"	"49762"	"11"	"96639"	"203210"	"0"	"0"	"0"	"0"	"62"	"0"	"17367"	"31389"
"TCGA.5S.A9Q8.01A"	"18"	"0"	"0"	"444"	"2594"	"696"	"0"	"0"	"1"	"1"	"211"	"89"	"50"	"491"	"0"	"802"	"828"	"6"	"1"	"1419"	"106"	"1124"	"29"	"0"	"5646"	"0"	"0"	"0"	"487"	"20"	"1"	"122"	"57"	"26"	"577"	"234"	"373"	"1427"	"267"	"34"	"489"	"114"	"402"	"91"	"16"	"2196"	"873"	"59"	"166"	"83"	"78"	"300"	"167"	"1054"	"370"	"1541"	"11"	"436"	"166"	"2832"	"216"	"430"	"0"	"46"	"1059"	"11"	"2"	"359"	"0"	"0"	"0"	"0"	"537"	"2096"	"1407"	"1557"	"970"	"38"	"666"	"730"	"175"	"0"	"4"	"226"	"309"	"357"	"1042"	"0"	"18"	"736"	"0"	"13"	"233"	"111"	"1446"	"0"	"0"	"0"	"45"	"6"	"0"	"0"	"0"	"740"	"0"	"26"	"387"	"0"	"0"	"14"	"96"	"1852"	"876"	"0"	"0"	"0"	"0"	"1"	"16036"	"59"	"0"	"1295"	"41"	"32"	"5"	"0"	"0"	"5"	"274"	"746"	"120"	"86"	"352"	"80"	"0"	"6"	"77"	"6"	"383"	"175"	"497"	"12"	"224"	"0"	"108"	"0"	"408"	"0"	"1"	"0"	"6"	"0"	"10"	"126"	"1"	"103"	"152"	"1340"	"345"	"0"	"0"	"0"	"0"	"0"	"1047"	"168"	"20"	"1336"	"293"	"456"	"6711"	"583"	"0"	"0"	"1"	"184"	"4"	"0"	"2362"	"184"	"0"	"0"	"0"	"185"	"0"	"246"	"829"	"494"	"3766"	"1661"	"39"	"331"	"438"	"89"	"248"	"921"	"95"	"841"	"170"	"155"	"832"	"334"	"1"	"451"	"81"	"40"	"287"	"36"	"868"	"88"	"639"	"826"	"5610"	"413"	"0"	"238"	"0"	"496"	"100"	"9927"	"1034"	"0"	"814"	"3174"	"3614"	"119"	"254"	"12"	"577"	"4802"	"594"	"1"	"35"	"795"	"18"	"40620"	"0"	"31854"	"310"	"502"	"123"	"87"	"207"	"657"	"224"	"254"	"1"	"5"	"0"	"65"	"569"	"272"	"546"	"43"	"203"	"24"	"5"	"3"	"7"	"6"	"322"	"0"	"1"	"136"	"1072"	"134"	"355"	"80"	"123"	"10"	"1"	"12"	"13"	"24"	"0"	"15"	"5"	"23"	"96"	"1"	"0"	"0"	"2"	"0"	"12"	"3"	"6141"	"4760"	"7732"	"30"	"18184"	"23126"	"0"	"0"	"0"	"0"	"9"	"0"	"1523"	"2960"
